date,PID,session,condition,sex,age,colony,cohort,normal_weight,weight,food_consumed,depleted_A,depleted_B,depleted_high,depleted_low,status,visit_order,visit_order_noself,current_order,alternative_order,location,elevation,transition_self,visit_length,visit_latency,total_latency,travel_time,head_disp,head_speed,peck_count,peck_rate,IPI_entropy,IPI_rmssd,IPD_entropy,IPD_rmssd,travel_dist,travel_speed,cum_visit_length,cum_visits,cum_head_disp,cum_peck_count,cum_travel_dist,cum_travel_time,alt_cum_visit_length,alt_cum_visits,alt_cum_head_disp,alt_cum_peck_count,alt_cum_travel_dist,alt_cum_travel_time
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,9,2,8,1,platform A,750.0,1,3.54,17.84,147.74,1.66,840.301058707236,68.62167532321948,2.0,0.5617977528089888,0.0,0.0,0.0,0.0,231.8536404908889,22.58970301247423,65.36,8,14078.231683670976,40.0,2132.3524432202285,15.4,63.4,1,13636.656347387672,26.0,4492.034582982817,7.12
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,10,3,2,8,platform B,750.0,0,7.032033643821382,4.28,152.02,0.74,1712.4796817569963,94.38283359876792,2.0,0.28328611898017,0.0,0.0,0.0,0.0,1030.7458038292682,167.9289439032029,64.45918927063545,5,23515.54972156434,38.0,6939.838837404833,13.88,65.36,8,14078.231683670976,40.0,2132.3524432202285,15.4
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,10,3,2,8,platform B,750.0,0,16.56,4.28,152.02,0.74,3529.359101875538,75.91526694692884,5.0,0.301568154402895,0.6931471805599453,3.456284131838701,0.6931471805599453,385.53631344046016,1030.7458038292682,167.9289439032029,79.96,2,17166.01544926321,31.0,5522.7803868120845,7.86,65.36,8,14078.231683670976,40.0,2132.3524432202285,15.4
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,11,4,9,2,platform A,750.0,0,3.46,17.28,169.3,0.72,761.1869158540632,75.15034336661,1.0,0.2873563218390804,0.0,0.0,0.0,0.0,987.943450055401,179.9947993235316,68.82,9,14839.41859952504,41.0,3120.295893275629,16.119999999999997,79.96,2,17166.01544926321,31.0,5522.7803868120845,7.86
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,12,4,10,2,platform A,750.0,1,12.9,5.2,174.5,1.74,2855.0263999763747,81.75560793204339,4.0,0.3095975232198142,0.0,2.916390463112464,0.0,309.5133061714011,221.6386366740319,20.07641774695081,81.72,10,17694.444999501415,45.0,3341.934529949661,17.859999999999996,79.96,2,17166.01544926321,31.0,5522.7803868120845,7.86
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,12,4,10,2,platform A,750.0,1,7.605021389517875,5.2,174.5,1.74,1760.8926806719471,94.84899439752668,3.0,0.3937007874015747,0.0,2.28709422630551,0.0,314.7465682653287,221.6386366740319,20.07641774695081,143.59852630229838,12,36385.81195984212,65.0,22171.406741799296,82.3,79.96,2,17166.01544926321,31.0,5522.7803868120845,7.86
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,13,5,3,10,platform B,750.0,0,6.98,13.6,188.1,0.7,1160.5110193125838,59.43227204436206,1.0,0.1428571428571428,0.0,0.0,0.0,0.0,911.8774797575117,170.1906493133418,86.94,3,18326.526468575797,32.0,6434.657866569596,8.56,81.72,10,17694.444999501415,45.0,3341.934529949661,17.859999999999996
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,14,5,4,10,platform B,750.0,1,4.24,8.18,196.28,1.2,1105.4249650759368,74.1670925097361,0.0,0.0,0.0,0.0,0.0,0.0,31.875605025653705,7.860360354689427,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76,81.72,10,17694.444999501415,45.0,3341.934529949661,17.859999999999996
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,15,6,11,4,platform A,750.0,0,4.267542270500675,5.16,201.44,0.92,974.5194754673954,76.836104659716,0.0,0.0,0.0,0.0,0.0,0.0,1046.1710001378165,122.46952145257433,4.267542270500675,1,2000.3454005915,0.0,1046.1710001378165,0.92,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,15,6,11,4,platform A,750.0,0,8.2,5.16,201.44,0.92,2000.3454005915,75.38673349276449,0.0,0.0,0.0,0.0,0.0,0.0,1046.1710001378165,122.46952145257433,89.92,11,19694.79040009292,45.0,4388.105530087478,18.78,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,16,6,12,4,platform A,750.0,1,3.82,109.46,310.9,101.26,740.8369452748832,65.54648678983433,2.0,0.5208333333333333,0.0,0.0,0.0,0.0,35992.06325310019,58.01228120161544,93.74,12,20435.6273453678,47.0,40380.16878318767,120.04,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,17,6,13,4,platform A,750.0,1,5.419026759802085,9.32,320.22,5.5,968.0265089079344,55.37693989697379,3.0,0.5514705882352942,0.0,0.8002499609497022,0.6931471805599453,59.2571064839065,435.5871593373097,13.585128623795669,149.01755306210046,13,38816.52352727641,70.0,22606.993901136604,87.8,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,17,6,13,4,platform A,750.0,1,14.04,9.32,320.22,5.5,2430.7115674342945,57.47724738094536,5.0,0.3556187766714082,0.6931471805599453,3.5243722845352194,1.039720770839918,154.34393768126245,435.5871593373097,13.585128623795669,107.78,13,22866.338912802094,52.0,40815.75594252498,125.54,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,18,6,14,4,platform A,750.0,1,3.4,28.18,348.4,14.14,729.4402221055756,72.53999749749828,0.0,0.0,0.0,0.0,0.0,0.0,513.4853504372463,10.557073665482765,111.18,14,23595.77913490767,52.0,41329.24129296222,139.68,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,19,6,15,4,platform A,750.0,1,3.54,13.86,362.26,10.46,785.4308070211582,77.92955254979229,3.0,0.8426966292134831,0.6931471805599453,1.2701181047445942,0.6931471805599453,182.5871570433562,902.0876811954308,16.734695205065083,114.72,15,24381.209941928828,55.0,42231.32897415765,150.14,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,20,6,16,4,platform A,750.0,1,1.6,7.56,369.82,4.02,335.7795700756291,53.95870509887887,0.0,0.0,0.0,0.0,0.0,0.0,204.31471678721127,11.453722492320182,116.32,16,24716.989512004457,55.0,42435.64369094486,154.16000000000005,91.18,4,19431.95143365173,32.0,6466.5334715952495,9.76
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,21,7,5,16,platform B,750.0,0,4.84,18.36,388.18,16.76,2077.298704461812,159.48417480122893,1.0,0.205761316872428,0.0,0.0,0.0,0.0,4831.661623018736,33.793774710920445,96.02,5,21509.250138113544,33.0,11298.195094613984,26.520000000000003,116.32,16,24716.989512004457,55.0,42435.64369094486,154.16000000000005
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,22,7,6,16,platform B,750.0,1,5.8,8.0,396.18,3.16,1085.849820779246,67.81695555244411,3.0,0.5154639175257731,0.6931471805599453,1.992786993132984,0.6931471805599453,203.88353721111463,68.7795241338309,13.449001634236438,101.82,6,22595.09995889279,36.0,11366.974618747816,29.680000000000003,116.32,16,24716.989512004457,55.0,42435.64369094486,154.16000000000005
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,23,7,7,16,platform B,750.0,1,7.969609145342503,7.56,403.74,1.76,1512.7640775745313,58.01952050021079,3.0,0.3759398496240601,0.6931471805599453,3.7459311259018095,0.6931471805599453,376.3186751834308,260.3245647297142,23.496132058260148,57.42715562681407,4,19986.190619688805,33.0,5909.093033575565,13.14,116.32,16,24716.989512004457,55.0,42435.64369094486,154.16000000000005
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,23,7,7,16,platform B,750.0,1,11.3,7.56,403.74,1.76,2052.3990842980893,55.73474840408434,4.0,0.3533568904593639,0.6365141682948128,3.621859559213563,0.6365141682948128,323.43456488848346,260.3245647297142,23.496132058260148,113.12,7,24647.49904319088,40.0,11627.29918347753,31.440000000000005,116.32,16,24716.989512004457,55.0,42435.64369094486,154.16000000000005
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,24,8,17,7,platform A,750.0,0,1.8147684444143863,12.28,416.02,0.98,474.5400637168137,72.2769102681936,0.0,0.0,0.0,0.0,0.0,0.0,1004.1567558254676,119.04707499057795,135.9935049127805,11,33530.78555986574,61.0,21949.768105125266,80.56,113.12,7,24647.49904319088,40.0,11627.29918347753,31.440000000000005
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,24,8,17,7,platform A,750.0,0,5.48,12.28,416.02,0.98,1153.0957374053964,59.66569296498903,1.0,0.1818181818181818,0.0,0.0,0.0,0.0,1004.1567558254676,119.04707499057795,121.8,17,25870.08524940985,56.0,43439.80044677033,155.14,113.12,7,24647.49904319088,40.0,11627.29918347753,31.440000000000005
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,25,8,18,7,platform A,750.0,1,1.6215243562154669,7.52,423.54,2.04,177.70006743114794,32.976433862660244,1.0,0.6097560975609756,0.0,0.0,0.0,0.0,112.63464384625,10.977466853174011,59.92953796261465,6,14740.270593477017,16.0,18543.141140187385,65.18,113.12,7,24647.49904319088,40.0,11627.29918347753,31.440000000000005
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,25,8,18,7,platform A,750.0,1,4.08,7.52,423.54,2.04,643.3203397722614,44.2263616172512,2.0,0.4878048780487805,0.0,0.0,0.0,0.0,112.63464384625,10.977466853174011,125.88,18,26513.405589182115,58.0,43552.43509061658,157.18,113.12,7,24647.49904319088,40.0,11627.29918347753,31.440000000000005
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,26,9,8,18,platform B,750.0,0,56.2,5.04,428.58,0.96,5785.6703128393565,44.88588962424178,5.0,0.0889363215937388,0.0,18.308771122060595,0.5623351446188083,86.39373195917082,1023.2385216623258,145.58544562535786,169.32,8,30433.16935603024,45.0,12650.537705139855,32.400000000000006,125.88,18,26513.405589182115,58.0,43552.43509061658,157.18
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,26,9,8,18,platform B,750.0,0,35.58888780775297,5.04,428.58,0.96,3361.553127949159,41.377731596413405,3.0,0.0842696629213483,0.0,6.25296729561254,0.0,25.14408032219556,1023.2385216623258,145.58544562535786,155.00725989385637,11,40346.32847772848,57.0,9173.926562200586,24.340000000000003,125.88,18,26513.405589182115,58.0,43552.43509061658,157.18
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,27,9,9,18,platform B,750.0,1,10.12,71.14,499.72,14.94,2227.344734727658,109.65993830878402,2.0,0.1972386587771203,0.0,0.0,0.0,0.0,263.91453395669095,9.530637674085453,179.44,9,32660.514090757897,47.0,12914.452239096549,47.34,125.88,18,26513.405589182115,58.0,43552.43509061658,157.18
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,28,9,10,18,platform B,750.0,1,9.327888695007363,14.12,513.84,4.0,1470.8714253853805,58.58707811395707,2.0,0.2141327623126338,0.0,0.0,0.0,0.0,139.0464591419414,20.99385709209433,107.75047064026224,9,31779.5015672419,50.0,8116.578143666577,22.3,125.88,18,26513.405589182115,58.0,43552.43509061658,157.18
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,28,9,10,18,platform B,750.0,1,16.38,14.12,513.84,4.0,2170.691765579224,46.60687472895589,2.0,0.1219512195121951,0.0,0.0,0.0,0.0,139.0464591419414,20.99385709209433,195.82,10,34831.205856337125,49.0,13053.498698238487,51.34,125.88,18,26513.405589182115,58.0,43552.43509061658,157.18
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,29,10,19,10,platform A,750.0,0,27.86,59.44,573.28,43.06,3503.017933068899,39.37650259343896,2.0,0.0717360114777618,0.0,0.0,0.0,0.0,10230.341988635411,36.30717728544457,153.74,19,30016.42352225101,60.0,53782.77707925199,200.24,195.82,10,34831.205856337125,49.0,13053.498698238487,51.34
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,29,10,19,10,platform A,750.0,0,15.354361031451107,59.44,573.28,43.06,1931.1504692377296,40.0664965098126,0.0,0.0,0.0,0.0,0.0,0.0,10230.341988635411,36.30717728544457,19.621903301951782,2,5503.363333660398,2.0,11276.512988773227,43.98,195.82,10,34831.205856337125,49.0,13053.498698238487,51.34
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,30,10,20,10,platform A,750.0,1,11.44,44.02,617.3,16.16,1771.0352086672483,50.523545836691966,3.0,0.2617801047120419,0.6931471805599453,3.054734030975528,0.6931471805599453,323.82465072128906,5887.060911860597,44.14947330521199,165.18,20,31787.45873091826,63.0,59669.83799111258,216.4,195.82,10,34831.205856337125,49.0,13053.498698238487,51.34
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,30,10,20,10,platform A,750.0,1,8.177934238884701,44.02,617.3,16.16,1531.2964284362715,62.03755352843775,2.0,0.2439024390243902,0.0,0.0,0.0,0.0,5887.060911860597,44.14947330521199,27.799837540836485,3,7274.398542327646,5.0,17163.573900633826,60.14,195.82,10,34831.205856337125,49.0,13053.498698238487,51.34
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,31,10,21,10,platform A,750.0,1,4.02,16.94,634.24,5.5,518.8232145325363,33.55238290491984,1.0,0.2475247524752475,0.0,0.0,0.0,0.0,173.0610621034062,8.564728445365544,169.20000000000002,21,32306.281945450795,64.0,59842.89905321599,221.9,195.82,10,34831.205856337125,49.0,13053.498698238487,51.34
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,32,11,11,21,platform B,750.0,0,2.94,5.64,639.88,1.62,489.2642489916368,51.461141811356434,0.0,0.0,0.0,0.0,0.0,0.0,1530.1510349685543,139.26375855941572,198.76,11,35320.470105328764,49.0,14583.649733207045,52.96,169.20000000000002,21,32306.281945450795,64.0,59842.89905321599,221.9
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,33,11,12,21,platform B,750.0,1,2.5,6.44,646.32,3.5,256.6400563985165,34.68212000591199,0.0,0.0,0.0,0.0,0.0,0.0,127.06022708398552,11.392244013523516,201.26,12,35577.11016172728,49.0,14710.70996029103,56.46,169.20000000000002,21,32306.281945450795,64.0,59842.89905321599,221.9
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,34,11,13,21,platform B,750.0,1,1.74,6.9,653.22,4.4,230.3676292499919,41.52924561251847,0.0,0.0,0.0,0.0,0.0,0.0,184.2062837785164,14.014582321792618,203.0,13,35807.477790977275,49.0,14894.916244069544,60.86,169.20000000000002,21,32306.281945450795,64.0,59842.89905321599,221.9
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,35,11,14,21,platform B,750.0,1,2.78,4.36,657.58,2.62,334.3500298958049,30.522521425786792,1.0,0.3571428571428571,0.0,0.0,0.0,0.0,200.9491532511697,11.529590594587354,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48,169.20000000000002,21,32306.281945450795,64.0,59842.89905321599,221.9
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,36,12,22,14,platform A,750.0,0,8.5,3.4,660.98,0.62,1565.2583222778608,53.36561682739032,0.0,0.0,0.0,0.0,0.0,0.0,1023.8067844996298,184.50224484654248,177.70000000000002,22,33871.540267728655,64.0,60866.70583771562,222.52,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,36,12,22,14,platform A,750.0,0,4.282508125531748,3.4,660.98,0.62,981.7014606403808,69.00295389741943,0.0,0.0,0.0,0.0,0.0,0.0,1023.8067844996298,184.50224484654248,32.082345666368234,4,8839.656864605508,5.0,18187.380685133456,60.76,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,37,12,23,14,platform A,750.0,1,2.2,13.44,674.42,4.94,342.1850839299148,47.56191133565847,1.0,0.4504504504504504,0.0,0.0,0.0,0.0,254.09623010089015,13.680271810131789,179.9,23,34213.72535165857,65.0,61120.80206781651,227.46,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,38,12,24,14,platform A,750.0,1,1.36,5.56,679.98,3.36,223.27360379860824,47.8589218656626,0.0,0.0,0.0,0.0,0.0,0.0,287.5357460830984,12.375364819538918,181.26,24,34436.99895545718,65.0,61408.33781389961,230.82,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,39,12,25,14,platform A,750.0,1,19.0,53.58,733.56,52.22,2588.4687090652646,42.10382350184713,1.0,0.0525762355415352,0.0,0.0,0.0,0.0,17402.52527884183,38.05784078038844,200.26,25,37025.467664522446,66.0,78810.86309274143,283.04,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,39,12,25,14,platform A,750.0,1,12.298638366273538,53.58,733.56,52.22,1638.7557512762287,39.544244326300856,1.0,0.0811688311688311,0.0,0.0,0.0,0.0,17402.52527884183,38.05784078038844,171.38075871298406,15,44856.76870597175,80.0,40116.59007714607,142.7,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,40,12,26,14,platform A,750.0,1,4.890637687303948,20.86,754.42,1.86,640.4668763788643,34.613886983002466,0.0,0.0,0.0,0.0,0.0,0.0,171.50511616685495,14.570036426571724,191.7893412758684,17,50150.21758498415,85.0,40320.705011383856,146.2,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,40,12,26,14,platform A,750.0,1,9.62,20.86,754.42,1.86,1433.339577599553,38.85472604865472,0.0,0.0,0.0,0.0,0.0,0.0,171.50511616685495,14.570036426571724,209.88,26,38458.807242122,66.0,78982.36820890829,284.90000000000003,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,41,12,27,14,platform A,750.0,1,3.48,37.92,792.34,28.3,582.9692001493474,51.104977627727486,0.0,0.0,0.0,0.0,0.0,0.0,7969.389604028615,44.89972282272674,213.36,27,39041.776442271344,66.0,86951.7578129369,313.20000000000005,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,42,12,28,14,platform A,750.0,1,2.0,5.42,797.76,1.94,452.87573949096657,38.98720615871621,0.0,0.0,0.0,0.0,0.0,0.0,187.5886913191503,12.331805411016283,215.36,28,39494.65218176232,66.0,87139.34650425606,315.14000000000004,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,43,12,29,14,platform A,750.0,1,2.74,25.52,823.28,23.52,443.405694436473,45.93260175590554,0.0,0.0,0.0,0.0,0.0,0.0,6583.675034854396,32.76992906945136,218.1,29,39938.05787619879,66.0,93723.02153911046,338.66,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,44,12,30,14,platform A,750.0,1,40.28,12.52,835.8,9.78,3157.9548681707324,30.13675939279964,8.0,0.1985111662531017,0.410116318288409,6.313332830492262,0.5982695885852573,72.62038099480584,339.26485296615635,9.195558123577223,258.38,30,43096.01274436952,74.0,94062.2863920766,348.44,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,44,12,30,14,platform A,750.0,1,28.997170786042727,12.52,835.8,9.78,2276.5769906800574,31.56789247633033,6.0,0.2067539627842866,0.5004024235381879,6.741097833439299,0.5004024235381879,80.03469993789275,339.26485296615635,9.195558123577223,88.92670874865738,7,17898.225461647748,24.0,18882.40599315354,74.96000000000001,205.78,14,36141.82782087308,50.0,15095.865397320717,63.48
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,45,13,15,30,platform B,750.0,0,37.8,41.02,876.82,0.74,4097.498059077806,33.264131960590014,7.0,0.1850872554204125,0.8675632284814612,8.55308911056896,1.0114042647073518,265.67617446319065,965.8148628490026,201.81519205270345,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22,258.38,30,43096.01274436952,74.0,94062.2863920766,348.44
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,45,13,15,30,platform B,750.0,0,22.08379230278616,41.02,876.82,0.74,2425.1001340342145,33.86135253134127,5.0,0.2262443438914027,0.5623351446188083,3.787584982544946,0.5623351446188083,263.01600320969413,965.8148628490026,201.81519205270345,86.5429815734216,6,27613.047780642148,45.0,7905.653700253835,14.62,258.38,30,43096.01274436952,74.0,94062.2863920766,348.44
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,46,14,31,15,platform A,750.0,0,30.9,39.74,916.56,1.94,2825.235768024932,31.161057841697254,6.0,0.1940491591203104,0.5004024235381879,6.089814447091143,0.5004024235381879,66.1381874235992,1949.4427864510828,214.9537989692625,289.28,31,45921.24851239445,80.0,96011.72917852768,350.38,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,46,14,31,15,platform A,750.0,0,16.655842167992382,39.74,916.56,1.94,1804.671655242404,35.579935910952564,5.0,0.2997601918465228,0.5623351446188083,4.64294087836578,0.5623351446188083,68.33812044309335,1949.4427864510828,214.9537989692625,134.1787364683661,10,32377.689822460343,60.0,20945.611349299797,79.58,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,47,14,32,15,platform A,750.0,1,15.51794487558042,32.54,949.1,1.64,1740.7778890724264,40.07450926537398,3.0,0.193050193050193,0.6931471805599453,3.2942373927815223,0.0,128.3313422662865,32.60981807093181,8.246740921797274,186.89870358856447,16,48716.8780073846,85.0,40149.199895217,144.33999999999995,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,47,14,32,15,platform A,750.0,1,39.5,32.54,949.1,1.64,3860.1093014128455,35.02390303080089,5.0,0.1265182186234817,0.5623351446188083,11.355439225322815,0.0,131.0569734532614,32.60981807093181,8.246740921797274,328.78,32,49781.35781380729,85.0,96044.33899659864,352.02,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,48,14,33,15,platform A,750.0,1,26.22566794003095,41.88,990.98,2.38,2121.7159007269947,27.08474456873149,5.0,0.1905487804878048,0.5623351446188083,4.203914842144165,0.0,81.76537979680245,243.1258112076776,15.191421018366336,58.30801360639919,5,14096.950253704756,14.0,18430.50649634113,63.14,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,48,14,33,15,platform A,750.0,1,57.62,41.88,990.98,2.38,5257.293389099249,30.608637210224263,9.0,0.1561415683553088,0.3767701612564367,7.078446157173197,0.3767701612564367,193.2128895163876,243.1258112076776,15.191421018366336,386.4,33,55038.65120290654,94.0,96287.4648078063,354.4,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,49,14,34,15,platform A,750.0,1,51.08,59.08,1050.06,1.46,4499.289992825498,28.761905241547257,6.0,0.1174168297455968,0.5004024235381879,9.179346381959885,1.0549201679861442,126.51672573351956,74.40248351362776,11.298561370608674,437.48,34,59537.94119573204,100.0,96361.86729131993,355.86,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,49,14,34,15,platform A,750.0,1,14.41634140793473,59.08,1050.06,1.46,1473.4144314724608,30.88288256211734,2.0,0.1385041551246537,0.0,0.0,0.0,0.0,74.40248351362776,11.298561370608674,117.52289430037374,9,29552.45405443541,54.0,18996.16856284871,77.64,243.58,15,40239.32587995088,57.0,16061.680260169716,64.22
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,50,15,16,34,platform B,750.0,0,33.08,52.7,1102.76,1.62,3584.082595476718,39.04563578174943,3.0,0.0906344410876132,0.6931471805599453,3.386620734596657,0.0,41.96548886285798,1099.524754002129,92.7959691341358,276.66,16,43823.408475427605,60.0,17161.205014171846,65.84,437.48,34,59537.94119573204,100.0,96361.86729131993,355.86
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,50,15,16,34,platform B,750.0,0,22.372301633680213,52.7,1102.76,1.62,2500.207883834206,40.874470530770736,3.0,0.1339285714285714,0.6931471805599453,3.386620734596657,0.0,41.96548886285798,1099.524754002129,92.7959691341358,43.689142657561206,2,17220.73894286439,29.0,5591.559336984946,8.74,437.48,34,59537.94119573204,100.0,96361.86729131993,355.86
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,51,15,17,34,platform B,750.0,1,5.768403823910359,35.72,1138.48,2.64,361.52916917344834,22.12842351462238,0.0,0.0,0.0,0.0,0.0,0.0,57.20913186090432,7.947868357133395,49.45754648147157,3,17933.791535390716,29.0,5648.76846884585,11.38,437.48,34,59537.94119573204,100.0,96361.86729131993,355.86
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,51,15,17,34,platform B,750.0,1,10.64,35.72,1138.48,2.64,713.0525925263237,25.33470433043421,0.0,0.0,0.0,0.0,0.0,0.0,57.20913186090432,7.947868357133395,287.29999999999995,17,44536.461067953926,60.0,17218.414146032752,68.48,437.48,34,59537.94119573204,100.0,96361.86729131993,355.86
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,0,52,15,18,34,platform B,750.0,1,8.366279148342937,12.66,1151.14,2.02,646.9936133897684,27.12586481705939,3.0,0.3579952267303102,0.6931471805599453,1.4358969322343438,0.6931471805599453,58.28280840899558,31.5542347089162,5.003129490684821,94.90926072176454,7,28605.357662728005,48.0,7937.207934962751,16.64,437.48,34,59537.94119573204,100.0,96361.86729131993,355.86
20221104,P430,22,75-75,female,8,1,1,456,392.0,60,30,30,60,0,1,52,15,18,34,platform B,750.0,1,15.26,12.66,1151.14,2.02,992.3098820858572,23.86704756660507,3.0,0.1963350785340314,0.6931471805599453,1.4358969322343438,0.6931471805599453,58.28280840899558,31.5542347089162,5.003129490684821,302.55999999999995,18,45528.77095003978,63.0,17249.96838074167,70.5,437.48,34,59537.94119573204,100.0,96361.86729131993,355.86
